BioProject,BioSample,Sample,Species,mean.dep,mean.miss,Isolate,Origin,highMiss,lat,long,Continent,cloneID
NA,NA,May_2017_D8_770,Daphnia pulex,12.9458,0.0224698,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,May_2017_D8_770SM,Daphnia pulex,8.62153,0.0330287,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,May_2017_D8_771,Daphnia pulex,17.4292,0.0163125,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,May_2017_D8_773,Daphnia pulex,11.4649,0.0414129,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,May_2017_D8_773SM,Daphnia pulex,12.1802,0.0375189,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,May_2017_D8_776,Daphnia pulex,18.1359,0.0162459,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,May_2017_D8_780,Daphnia pulex,18.2158,0.033903,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,May_2017_DBunk_509,Daphnia pulex,7.08557,0.0512481,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_514,Daphnia pulex,14.1545,0.0208232,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_515,Daphnia pulex,13.0633,0.0250738,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_519,Daphnia pulex,17.3165,0.026475,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_520,Daphnia pulex,19.4193,0.00974049,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_523,Daphnia pulex,13.57,0.031974,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_525,Daphnia pulex,19.2236,0.0214692,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_535,Daphnia pulex,17.7721,0.0288789,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_536,Daphnia pulex,9.48804,0.0337285,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_540,Daphnia pulex,16.8843,0.0318472,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_547,Daphnia pulex,16.6447,0.0165869,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_550,Daphnia pulex,16.6134,0.0269212,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_554,Daphnia pulex,15.9306,0.0126416,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_557,Daphnia pulex,20.0663,0.0215132,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_558,Daphnia pulex,12.7324,0.0227424,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_561,Daphnia pulex,17.9535,0.00973774,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_567,Daphnia pulex,16.4057,0.0114283,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_569,Daphnia pulex,19.6198,0.0209228,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_575,Daphnia pulex,15.0997,0.0263986,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_579,Daphnia pulex,19.782,0.0176892,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_585,Daphnia pulex,12.2454,0.0310218,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_589,Daphnia pulex,29.7803,0.0245185,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_590,Daphnia pulex,17.1812,0.0277463,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_591,Daphnia pulex,11.798,0.0291335,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,May_2017_DBunk_594,Daphnia pulex,17.7233,0.0146882,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2016_D10_10.1,Daphnia pulex,18.4101,0.0337471,NA,Europe,N,50.709379,-2.206421,Europe,NA
NA,NA,Spring_2016_D10_10.3,Daphnia pulex,14.1629,0.0336707,NA,Europe,N,50.709379,-2.206421,Europe,NA
NA,NA,Spring_2016_D10_10.4,Daphnia pulex,19.6191,0.030975,NA,Europe,N,50.709379,-2.206421,Europe,NA
NA,NA,Spring_2016_D10_10.5,Daphnia pulex,11.2399,0.0428352,NA,Europe,N,50.709379,-2.206421,Europe,NA
NA,NA,Spring_2016_D10_10.6,Daphnia pulex,19.0284,0.0310245,NA,Europe,N,50.709379,-2.206421,Europe,NA
NA,NA,Spring_2016_D8_8.1,Daphnia pulex,4.45129,0.0739615,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.10,Daphnia pulex,9.35886,0.0394482,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.12,Daphnia pulex,22.0626,0.0243324,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.14,Daphnia pulex,21.209,0.0299711,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.16,Daphnia pulex,15.9347,0.041716,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.17,Daphnia pulex,13.7724,0.0447317,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.18,Daphnia pulex,19.1566,0.0396068,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.2,Daphnia pulex,6.82394,0.0502659,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.20,Daphnia pulex,13.7567,0.0391224,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.21,Daphnia pulex,11.6375,0.0458851,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.23,Daphnia pulex,24.3305,0.020105,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.24,Daphnia pulex,23.4887,0.0176504,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.25,Daphnia pulex,6.91907,0.0295631,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.26,Daphnia pulex,21.1574,0.0204568,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.28,Daphnia pulex,20.2023,0.0389681,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.29,Daphnia pulex,24.3542,0.039197,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.3,Daphnia pulex,12.7667,0.0367115,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.31,Daphnia pulex,26.3261,0.0267901,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.32,Daphnia pulex,14.4845,0.0360327,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.35,Daphnia pulex,16.8526,0.0362317,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.36,Daphnia pulex,14.7866,0.0470045,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.8,Daphnia pulex,18.5241,0.0345854,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_D8_8.9,Daphnia pulex,26.5359,0.0320144,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2016_W1_1.1,Daphnia pulex,28.7086,0.023264,NA,Europe,N,53.295635,-3.008025,Europe,NA
NA,NA,Spring_2016_W6_6.1,Daphnia pulex,9.74874,0.0433336,NA,Europe,N,53.291984,-3.021544,Europe,NA
NA,NA,Spring_2016_W6_6.3,Daphnia pulex,25.6555,0.0353519,NA,Europe,N,53.291984,-3.021544,Europe,NA
NA,NA,Spring_2017_D8_187,Daphnia pulex,19.4994,0.0163599,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_D8_204,Daphnia pulex,14.0925,0.03618,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_D8_224,Daphnia pulex,16.0654,0.0397816,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_D8_225,Daphnia pulex,23.9439,0.0146778,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_D8_262,Daphnia pulex,18.4573,0.017211,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_D8_282,Daphnia pulex,19.6511,0.0166031,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_D8_294,Daphnia pulex,13.5366,0.0180996,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_D8_327,Daphnia pulex,16.6314,0.0171489,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_D8_329,Daphnia pulex,13.2052,0.0199586,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_D8_336,Daphnia pulex,20.2682,0.0391869,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_D8_339,Daphnia pulex,23.1813,0.0136351,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_D8_340,Daphnia pulex,14.5935,0.0207398,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_D8_343,Daphnia pulex,13.6743,0.0195821,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_D8_350,Daphnia pulex,18.3693,0.0159311,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_D8_362,Daphnia pulex,17.5064,0.0161582,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_D8_366,Daphnia pulex,13.8108,0.0179022,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,Spring_2017_DBunk_101,Daphnia pulex,19.2824,0.023139,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_106,Daphnia pulex,18.8495,0.0162379,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_110,Daphnia pulex,21.8839,0.0204222,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_113,Daphnia pulex,16.4573,0.019804,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_116,Daphnia pulex,16.5734,0.0379938,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_116SM,Daphnia pulex,10.5149,0.0383009,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_122,Daphnia pulex,17.8909,0.0239339,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_125,Daphnia pulex,8.76591,0.0272097,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_143,Daphnia pulex,12.6209,0.04406,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_190,Daphnia pulex,12.8536,0.0283193,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_198,Daphnia pulex,8.23521,0.0536453,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_209,Daphnia pulex,8.11652,0.0407338,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_215,Daphnia pulex,17.9222,0.00832677,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_217,Daphnia pulex,18.2218,0.0197413,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_222,Daphnia pulex,6.09984,0.0414309,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_228,Daphnia pulex,19.0082,0.0270068,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_242,Daphnia pulex,10.5132,0.0381521,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_252,Daphnia pulex,15.9505,0.0262626,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_260,Daphnia pulex,16.5417,0.0278493,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_277,Daphnia pulex,11.4297,0.021138,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_281,Daphnia pulex,15.7522,0.0240717,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_295,Daphnia pulex,14.7212,0.0292135,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_298,Daphnia pulex,17.1462,0.0169035,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_315,Daphnia pulex,8.12624,0.0390414,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_317,Daphnia pulex,9.6072,0.0281931,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_320,Daphnia pulex,15.0338,0.0282753,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_321,Daphnia pulex,16.9154,0.0181635,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_333,Daphnia pulex,16.9894,0.0243541,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_338,Daphnia pulex,24.0245,0.0220349,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_34,Daphnia pulex,9.34983,0.0432269,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_340,UNK,NA,1,NA,Europe,Y_notPulex,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_347,Daphnia pulex,21.5916,0.0237982,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_347SM,Daphnia pulex,9.43533,0.0417851,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_353,Daphnia pulex,12.8213,0.0234975,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_359,Daphnia pulex,13.3945,0.0285577,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_360,Daphnia pulex,16.6473,0.0341625,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_363,Daphnia pulex,11.3718,0.0230703,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_367,Daphnia pulex,20.1241,0.00945047,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_373,Daphnia pulex,17.8948,0.0274288,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_378,Daphnia pulex,16.9022,0.029605,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_380,Daphnia pulex,13.5201,0.0307263,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_387,Daphnia pulex,16.9636,0.0192554,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_399,Daphnia pulex,12.4064,0.0179138,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_64,Daphnia pulex,15.2872,0.0301257,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_73,Daphnia pulex,15.1213,0.0276739,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_73SM,Daphnia pulex,7.27319,0.0392248,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_83,Daphnia pulex,13.4127,0.0265065,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,Spring_2017_DBunk_99,Daphnia pulex,9.96205,0.0334703,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,index_8nt_N7_10-index_8nt_N5_184_SL378835_Spring_2018_Pond19_50,Daphnia obtusa,9.76797,0.271932,NA,Dorthe,Y_notPulex,52,-2.5,Europe,Pond19_50
NA,NA,index_8nt_N7_10-index_8nt_N5_239_SL378846_Spring_2018_Pond22_62,Daphnia pulicaria,25.1042,0.0961785,NA,Dorthe,N_notPulex,53.581442,-0.312748,Europe,Pond22_62
NA,NA,index_8nt_N7_10-index_8nt_N5_436_SL378857_Spring_2018_Pond6_4,Daphnia pulex,10.0826,0.0439228,NA,Dorthe,N,52,-2.5,Europe,Pond6_4
NA,NA,index_8nt_N7_10-index_8nt_N5_438_SL378868_Spring_2018_Pond6_19,Daphnia pulex,8.00236,0.0679771,NA,Dorthe,N,52,-2.5,Europe,Pond6_19
NA,NA,index_8nt_N7_10-index_8nt_N5_509_SL378879_Spring_2018_Pond17_7,Daphnia pulex,9.95101,0.0613263,NA,Dorthe,N,52,-2.5,Europe,Pond17_7
NA,NA,index_8nt_N7_10-index_8nt_N5_685_SL378890_Spring_2018_Pond22_73,Daphnia pulex,15.5288,0.0449096,NA,Dorthe,N,53.581442,-0.312748,Europe,Pond22_73
NA,NA,index_8nt_N7_10-index_8nt_N5_700_SL378901_Spring_2018_Pond30_18,Daphnia pulex,21.2718,0.0489341,NA,Dorthe,N,52,-2.5,Europe,Pond30_18
NA,NA,index_8nt_N7_10-index_8nt_N5_71_SL379015_Spring_2018_Pond17_63,Daphnia pulex,17.7573,0.0347128,NA,Dorthe,N,52,-2.5,Europe,Pond17_63
NA,NA,index_8nt_N7_2-index_8nt_N5_184_SL378938_Spring_2018_Pond22_53,Daphnia pulicaria,14.477,0.0497821,NA,Dorthe,N_notPulex,53.581442,-0.312748,Europe,Pond22_53
NA,NA,index_8nt_N7_2-index_8nt_N5_436_SL378960_Spring_2018_Pond6_18,Daphnia pulex,15.8686,0.10585,NA,Dorthe,N,52,-2.5,Europe,Pond6_18
NA,NA,index_8nt_N7_2-index_8nt_N5_438_SL378971_Spring_2018_Pond17_6,Daphnia pulex,11.573,0.060554,NA,Dorthe,N,52,-2.5,Europe,Pond17_6
NA,NA,index_8nt_N7_2-index_8nt_N5_509_SL378982_Spring_2018_Pond22_68,Daphnia pulex,12.9442,0.0531169,NA,Dorthe,N,53.581442,-0.312748,Europe,Pond22_68
NA,NA,index_8nt_N7_2-index_8nt_N5_685_SL378993_Spring_2018_Pond30_16,Daphnia pulex,17.3588,0.0344931,NA,Dorthe,N,52,-2.5,Europe,Pond30_16
NA,NA,index_8nt_N7_2-index_8nt_N5_700_SL379004_Spring_2012_D8_6A,Daphnia pulex,23.2022,0.0391493,NA,Dorthe,N,50.64256,-2.091652,Europe,D8_6A
NA,NA,index_8nt_N7_2-index_8nt_N5_71_SL378834_Spring_2018_Pond19_6,Daphnia pulex,7.49037,0.0605901,NA,Dorthe,N,52,-2.5,Europe,Pond19_6
NA,NA,index_8nt_N7_215-index_8nt_N5_184_SL378923_Spring_2018_Pond17_64,Daphnia pulex,8.38578,0.0416827,NA,Dorthe,N,52,-2.5,Europe,Pond17_64
NA,NA,index_8nt_N7_215-index_8nt_N5_239_SL378934_Spring_2018_Pond2_2,Daphnia pulex,13.2128,0.0405538,NA,Dorthe,N,52.1307,-3.7837,Europe,Pond2_2
NA,NA,index_8nt_N7_215-index_8nt_N5_436_SL378939_Spring_2018_Pond22_72,Daphnia pulicaria,9.33995,0.276569,NA,Dorthe,Y_notPulex,53.581442,-0.312748,Europe,Pond22_72
NA,NA,index_8nt_N7_215-index_8nt_N5_685_SL378942_Spring_2018_Pond17_10,Daphnia pulex,17.5953,0.0481001,NA,Dorthe,N,52,-2.5,Europe,Pond17_10
NA,NA,index_8nt_N7_215-index_8nt_N5_700_SL378943_Spring_2018_Pond24_1,Daphnia pulex,13.3683,0.101619,NA,Dorthe,N,52,-2.5,Europe,Pond24_1
NA,NA,index_8nt_N7_215-index_8nt_N5_71_SL378912_Spring_2018_Pond24_7,Daphnia pulex,8.111,0.0447974,NA,Dorthe,N,52,-2.5,Europe,Pond24_7
NA,NA,index_8nt_N7_294-index_8nt_N5_184_SL378945_Spring_2018_Pond24_8,Daphnia pulex,14.9088,0.102482,NA,Dorthe,N,52,-2.5,Europe,Pond24_8
NA,NA,index_8nt_N7_294-index_8nt_N5_239_SL378946_Spring_2018_Pond17_65,Daphnia pulex,8.79425,0.0451987,NA,Dorthe,N,52,-2.5,Europe,Pond17_65
NA,NA,index_8nt_N7_294-index_8nt_N5_436_SL378947_Spring_2018_Pond2_10,Daphnia pulex,8.78921,0.0534292,NA,Dorthe,N,52.1307,-3.7837,Europe,Pond2_10
NA,NA,index_8nt_N7_294-index_8nt_N5_438_SL378948_Spring_2018_Pond27_51,Daphnia longispina,7.96926,0.0626349,NA,Dorthe,N_notPulex,52,-2.5,Europe,Pond27_51
NA,NA,index_8nt_N7_294-index_8nt_N5_509_SL378950_Spring_2018_Pond6_6,Daphnia pulex,10.7687,0.0548555,NA,Dorthe,N,52,-2.5,Europe,Pond6_6
NA,NA,index_8nt_N7_294-index_8nt_N5_685_SL378951_Spring_2018_Pond6_22,Daphnia pulex,9.93653,0.0531004,NA,Dorthe,N,52,-2.5,Europe,Pond6_22
NA,NA,index_8nt_N7_294-index_8nt_N5_700_SL378952_Spring_2018_Pond17_11,Daphnia pulex,14.0855,0.00368588,NA,Dorthe,N,52,-2.5,Europe,Pond17_11
NA,NA,index_8nt_N7_303-index_8nt_N5_184_SL378954_Spring_2018_Pond30_53,Daphnia pulex,7.45307,0.0549264,NA,Dorthe,N,52,-2.5,Europe,Pond30_53
NA,NA,index_8nt_N7_303-index_8nt_N5_239_SL378955_Spring_2018_Pond24_19,Daphnia pulex,13.7937,0.0358696,NA,Dorthe,N,52,-2.5,Europe,Pond24_19
NA,NA,index_8nt_N7_303-index_8nt_N5_436_SL378956_Spring_2018_Pond17_69,Daphnia pulex,14.8828,0.0312357,NA,Dorthe,N,52,-2.5,Europe,Pond17_69
NA,NA,index_8nt_N7_303-index_8nt_N5_438_SL378957_Spring_2018_Pond20_20,Daphnia obtusa,2.39152,0.364265,NA,Dorthe,Y_notPulex,52,-2.5,Europe,Pond20_20
NA,NA,index_8nt_N7_303-index_8nt_N5_509_SL378958_Spring_2018_Pond27_58,Daphnia longispina,4.87901,0.549785,NA,Dorthe,Y_notPulex,52,-2.5,Europe,Pond27_58
NA,NA,index_8nt_N7_303-index_8nt_N5_685_SL378959_Spring_2018_Pond6_9,Daphnia pulex,14.141,0.046658,NA,Dorthe,N,52,-2.5,Europe,Pond6_9
NA,NA,index_8nt_N7_303-index_8nt_N5_700_SL378961_Spring_2018_Pond6_23,Daphnia pulex,14.0405,0.0408701,NA,Dorthe,N,52,-2.5,Europe,Pond6_23
NA,NA,index_8nt_N7_303-index_8nt_N5_71_SL378953_Spring_2018_Pond17_12,Daphnia pulex,11.3579,0.0543796,NA,Dorthe,N,52,-2.5,Europe,Pond17_12
NA,NA,index_8nt_N7_389-index_8nt_N5_184_SL378963_Spring_2018_Pond17_16,Daphnia pulex,12.963,0.0466858,NA,Dorthe,N,52,-2.5,Europe,Pond17_16
NA,NA,index_8nt_N7_389-index_8nt_N5_239_SL378964_Spring_2018_Pond22_57,Daphnia magna,2.51201,0.760191,NA,Dorthe,Y_notPulex,53.581442,-0.312748,Europe,Pond22_57
NA,NA,index_8nt_N7_389-index_8nt_N5_436_SL378965_Spring_2018_Pond24_20,Daphnia pulex,8.71625,0.0887447,NA,Dorthe,N,52,-2.5,Europe,Pond24_20
NA,NA,index_8nt_N7_389-index_8nt_N5_509_SL378967_Spring_2018_Pond20_22,Daphnia obtusa,0.0159189,0.985234,NA,Dorthe,Y_notPulex,52,-2.5,Europe,Pond20_22
NA,NA,index_8nt_N7_389-index_8nt_N5_685_SL378968_Spring_2018_Pond27_68,Daphnia longispina,6.5225,0.527504,NA,Dorthe,Y_notPulex,52,-2.5,Europe,Pond27_68
NA,NA,index_8nt_N7_389-index_8nt_N5_700_SL378969_Spring_2018_Pond6_10,Daphnia pulex,8.57224,0.0487458,NA,Dorthe,N,52,-2.5,Europe,Pond6_10
NA,NA,index_8nt_N7_389-index_8nt_N5_71_SL378962_Spring_2018_Pond6_24,Daphnia pulex,9.66811,0.0518926,NA,Dorthe,N,52,-2.5,Europe,Pond6_24
NA,NA,index_8nt_N7_472-index_8nt_N5_184_SL378972_Spring_2018_Pond6_25,Daphnia pulex,11.7198,0.046187,NA,Dorthe,N,52,-2.5,Europe,Pond6_25
NA,NA,index_8nt_N7_472-index_8nt_N5_239_SL378973_Spring_2018_Pond17_19,Daphnia pulex,15.1917,0.0402226,NA,Dorthe,N,52,-2.5,Europe,Pond17_19
NA,NA,index_8nt_N7_472-index_8nt_N5_436_SL378974_Spring_2018_Pond22_61,Daphnia magna,1.71432,0.761911,NA,Dorthe,Y_notPulex,53.581442,-0.312748,Europe,Pond22_61
NA,NA,index_8nt_N7_472-index_8nt_N5_438_SL378975_Spring_2018_Pond24_23,Daphnia pulex,13.9467,0.0398791,NA,Dorthe,N,52,-2.5,Europe,Pond24_23
NA,NA,index_8nt_N7_472-index_8nt_N5_509_SL378976_Spring_2018_Pond17_73,Daphnia pulex,8.7273,0.0564657,NA,Dorthe,N,52,-2.5,Europe,Pond17_73
NA,NA,index_8nt_N7_472-index_8nt_N5_685_SL378977_Spring_2018_Pond21_22,Daphnia pulicaria,13.7293,0.104425,NA,Dorthe,N_notPulex,53.581442,-0.312748,Europe,Pond21_22
NA,NA,index_8nt_N7_472-index_8nt_N5_700_SL378978_Spring_2018_Pond15_11,Curvirostris,11.704,0.465447,NA,Dorthe,Y_notPulex,52,-2.5,Europe,Pond15_11
NA,NA,index_8nt_N7_472-index_8nt_N5_71_SL378970_Spring_2018_Pond6_11,Daphnia pulex,16.3089,0.0414434,NA,Dorthe,N,52,-2.5,Europe,Pond6_11
NA,NA,index_8nt_N7_484-index_8nt_N5_184_SL378980_Spring_2018_Pond6_12,Daphnia pulex,14.434,0.0461864,NA,Dorthe,N,52,-2.5,Europe,Pond6_12
NA,NA,index_8nt_N7_484-index_8nt_N5_239_SL378981_Spring_2018_Pond17_1,Daphnia pulex,21.0946,0.0391719,NA,Dorthe,N,52,-2.5,Europe,Pond17_1
NA,NA,index_8nt_N7_484-index_8nt_N5_436_SL378983_Spring_2018_Pond17_20,Daphnia pulex,7.14063,0.0488345,NA,Dorthe,N,52,-2.5,Europe,Pond17_20
NA,NA,index_8nt_N7_484-index_8nt_N5_438_SL378984_Spring_2018_Pond5_1,Sinocephalus,1.13124,0.876592,NA,Dorthe,Y_notPulex,52,-2.5,Europe,Pond5_1
NA,NA,index_8nt_N7_484-index_8nt_N5_509_SL378985_Spring_2018_Pond24_24,Daphnia pulex,16.1269,0.0446495,NA,Dorthe,N,52,-2.5,Europe,Pond24_24
