clone,light_trt,genotype,day,hour,position,id,meani,sd,uci,lci,med,exp,active,ID
Dbunk_125,Blue,2|2,2,9,V27,29,0.014366077,0.020983351,0.046218487,0,0.008403361,Nov2.23,0,Dbunk_125_Blue_29
Dbunk_125,Blue,2|2,2,10,V27,29,0.482476018,0.083330838,0.606176471,0.401460256,0.47107438,Nov2.23,1,Dbunk_125_Blue_29
Dbunk_125,Blue,2|2,2,11,V27,29,0.03091549,0.01249443,0.047690812,0.016612265,0.032786885,Nov2.23,0,Dbunk_125_Blue_29
Dbunk_125,Blue,2|2,2,12,V27,29,0.375232854,0.153383844,0.548128342,0.157087753,0.388429752,Nov2.23,1,Dbunk_125_Blue_29
Dbunk_125,Dark,2|2,1,1,V27,30,0.413936133,0.080910434,0.532470037,0.338655462,0.383333333,Nov2.23,1,Dbunk_125_Dark_30
Dbunk_125,Dark,2|2,1,2,V27,30,0.255313021,0.099903282,0.350778344,0.110597958,0.260504202,Nov2.23,1,Dbunk_125_Dark_30
Dbunk_125,Dark,2|2,1,3,V27,30,0.214148315,0.127939014,0.346383799,0.034259324,0.268907563,Nov2.23,1,Dbunk_125_Dark_30
Dbunk_125,Dark,2|2,1,4,V27,30,0.022590689,0.021271104,0.05310091,0,0.016806723,Nov2.23,0,Dbunk_125_Dark_30
Dbunk_125,Dark,2|2,2,6,V27,30,0.302522418,0.106692834,0.455832543,0.201680672,0.294117647,Nov2.23,1,Dbunk_125_Dark_30
Dbunk_125,Dark,2|2,2,7,V27,30,0.03083612,0.013964805,0.050495868,0.016806723,0.032786885,Nov2.23,0,Dbunk_125_Dark_30
Dbunk_125,Dark,2|2,2,8,V27,30,0.304746917,0.059811392,0.385714286,0.232373605,0.289256198,Nov2.23,1,Dbunk_125_Dark_30
Dbunk_125,Dark,2|2,2,9,V27,30,0.347520298,0.176164413,0.54469697,0.096321807,0.403361345,Nov2.23,1,Dbunk_125_Dark_30
Dbunk_125,Dark,2|2,2,10,V27,30,0.165797179,0.109013273,0.337815126,0.098852459,0.12605042,Nov2.23,1,Dbunk_125_Dark_30
Dbunk_125,Dark,2|2,2,11,V27,30,0.328427369,0.232231308,0.667653947,0.066190476,0.294117647,Nov2.23,1,Dbunk_125_Dark_30
Dbunk_125,Dark,2|2,2,12,V27,30,0.037055153,0.044250052,0.097731092,0,0.016528926,Nov2.23,0,Dbunk_125_Dark_30
Dbunk_125,White,2|2,1,1,V28,31,0.047326493,0.050845891,0.117152147,0,0.050420168,Nov2.23,0,Dbunk_125_White_31
Dbunk_125,White,2|2,1,2,V28,31,0.104377844,0.058293087,0.192037471,0.043364123,0.092436975,Nov2.23,1,Dbunk_125_White_31
Dbunk_125,White,2|2,1,3,V28,31,0.32572875,0.10041348,0.444551591,0.194256198,0.319327731,Nov2.23,1,Dbunk_125_White_31
Dbunk_125,White,2|2,1,4,V28,31,0.32378384,0.150634928,0.440928503,0.089710744,0.403361345,Nov2.23,1,Dbunk_125_White_31
Dbunk_125,White,2|2,2,6,V28,31,0.252213377,0.17517444,0.466400331,0.077066116,0.18487395,Nov2.23,1,Dbunk_125_White_31
Dbunk_125,White,2|2,2,7,V28,31,0.278423723,0.22875355,0.62618818,0.102231405,0.247933884,Nov2.23,1,Dbunk_125_White_31
Dbunk_125,White,2|2,2,8,V28,31,0.108491141,0.070688249,0.197478992,0.014754098,0.107438017,Nov2.23,1,Dbunk_125_White_31
Dbunk_125,White,2|2,2,9,V28,31,0.034223525,0.06376478,0.137443174,0,0,Nov2.23,0,Dbunk_125_White_31
Dbunk_125,White,2|2,2,10,V28,31,0.061499197,0.082377032,0.190907839,0,0.024793388,Nov2.23,0,Dbunk_125_White_31
Dbunk_125,White,2|2,2,11,V28,31,0.189096508,0.080108327,0.287394958,0.096013612,0.181818182,Nov2.23,1,Dbunk_125_White_31
Dbunk_125,White,2|2,2,12,V28,31,0.369730946,0.143756017,0.570106075,0.226198347,0.361344538,Nov2.23,1,Dbunk_125_White_31
Dbunk_125,Blue,2|2,1,1,V28,32,0.120019879,0.152996206,0.342351985,0,0.016806723,Nov2.23,1,Dbunk_125_Blue_32
Dbunk_125,Blue,2|2,1,2,V28,32,0.384501645,0.113187322,0.492892562,0.219506819,0.420168067,Nov2.23,1,Dbunk_125_Blue_32
Dbunk_125,Blue,2|2,1,3,V28,32,0.175616514,0.12235307,0.340694311,0.030043753,0.166666667,Nov2.23,1,Dbunk_125_Blue_32
Dbunk_125,Blue,2|2,1,4,V28,32,0.107545674,0.097811934,0.262660886,0.032523092,0.075630252,Nov2.23,1,Dbunk_125_Blue_32
Dbunk_125,Blue,2|2,2,6,V28,32,0.040262023,0.026243586,0.066501377,0.007563025,0.033057851,Nov2.23,0,Dbunk_125_Blue_32
Dbunk_125,Blue,2|2,2,7,V28,32,0.072027185,0.09867574,0.219875356,0,0.067226891,Nov2.23,0,Dbunk_125_Blue_32
Dbunk_125,Blue,2|2,2,8,V28,32,0.331353289,0.099269889,0.459262295,0.202868255,0.344537815,Nov2.23,1,Dbunk_125_Blue_32
Dbunk_125,Blue,2|2,2,9,V28,32,0.066516451,0.052757738,0.143614823,0.024793388,0.05,Nov2.23,0,Dbunk_125_Blue_32
Dbunk_125,Blue,2|2,2,10,V28,32,0.335565984,0.198629988,0.569679019,0.055882353,0.386554622,Nov2.23,1,Dbunk_125_Blue_32
Dbunk_125,Blue,2|2,2,11,V28,32,0.027392279,0.015711791,0.045084034,0.005042017,0.033057851,Nov2.23,0,Dbunk_125_Blue_32
Dbunk_125,Blue,2|2,2,12,V28,32,0.064310005,0.055039394,0.147647059,0.016806723,0.041322314,Nov2.23,0,Dbunk_125_Blue_32
Dbunk_125,Dark,2|2,1,1,V28,33,0.059509556,0.029681294,0.099159664,0.024918397,0.06557377,Nov2.23,0,Dbunk_125_Dark_33
Dbunk_125,Dark,2|2,1,2,V28,33,0.025012145,0.030527972,0.070296548,0,0.016393443,Nov2.23,0,Dbunk_125_Dark_33
Dbunk_125,Dark,2|2,1,3,V28,33,0.220502681,0.065773778,0.292436975,0.138910717,0.243697479,Nov2.23,1,Dbunk_125_Dark_33
Dbunk_125,Dark,2|2,1,4,V28,33,0.104632234,0.070501123,0.189839572,0.017647059,0.092436975,Nov2.23,1,Dbunk_125_Dark_33
Dbunk_125,Dark,2|2,2,6,V28,33,0.423655593,0.193454369,0.717295082,0.228571429,0.375,Nov2.23,1,Dbunk_125_Dark_33
Dbunk_125,Dark,2|2,2,7,V28,33,0.104969054,0.06353489,0.189915966,0.024590164,0.1,Nov2.23,1,Dbunk_125_Dark_33
Dbunk_125,Dark,2|2,2,8,V28,33,0.262101313,0.149439157,0.492352941,0.12570602,0.239669421,Nov2.23,1,Dbunk_125_Dark_33
Dbunk_125,Dark,2|2,2,9,V28,33,0.040380921,0.01532475,0.061407042,0.024918397,0.033613445,Nov2.23,0,Dbunk_125_Dark_33
Dbunk_125,Dark,2|2,2,10,V28,33,0.031802722,0.060137251,0.12735914,0,0.008264463,Nov2.23,0,Dbunk_125_Dark_33
Dbunk_125,Dark,2|2,2,11,V28,33,0.406565366,0.132776813,0.545,0.209382596,0.43697479,Nov2.23,1,Dbunk_125_Dark_33
Dbunk_125,Dark,2|2,2,12,V28,33,0.116558625,0.053784667,0.198167792,0.071852212,0.1,Nov2.23,1,Dbunk_125_Dark_33
Dbunk_125,White,2|2,1,1,V29,34,0.379506831,0.106376033,0.535,0.275880269,0.360655738,Nov2.23,1,Dbunk_125_White_34
Dbunk_125,White,2|2,1,2,V29,34,0.041365903,0.047685784,0.111971346,0,0.016806723,Nov2.23,0,Dbunk_125_White_34
Dbunk_125,White,2|2,1,3,V29,34,0.190684869,0.081690687,0.275882353,0.074397759,0.218487395,Nov2.23,1,Dbunk_125_White_34
Dbunk_125,White,2|2,1,4,V29,34,0.133243339,0.097027635,0.243067227,0.027564414,0.092436975,Nov2.23,1,Dbunk_125_White_34
Dbunk_125,White,2|2,2,6,V29,34,0.040460449,0.025090218,0.066338798,0.008264463,0.042016807,Nov2.23,0,Dbunk_125_White_34
Dbunk_125,White,2|2,2,7,V29,34,0.310229896,0.267982807,0.706857923,0.080554205,0.277310924,Nov2.23,1,Dbunk_125_White_34
Dbunk_125,White,2|2,2,8,V29,34,0.1690439,0.066736547,0.236134454,0.069710744,0.18487395,Nov2.23,1,Dbunk_125_White_34
Dbunk_125,White,2|2,2,9,V29,34,0.419199434,0.132053719,0.578529412,0.244722937,0.445378151,Nov2.23,1,Dbunk_125_White_34
Dbunk_125,White,2|2,2,10,V29,34,0.080941733,0.062246035,0.168756027,0.01,0.074380165,Nov2.23,0,Dbunk_125_White_34
Dbunk_125,White,2|2,2,11,V29,34,0.30341322,0.147032849,0.504339441,0.150413223,0.31092437,Nov2.23,1,Dbunk_125_White_34
Dbunk_125,White,2|2,2,12,V29,34,0.128328259,0.08604679,0.200680603,0.017355372,0.18487395,Nov2.23,1,Dbunk_125_White_34
Dbunk_125,Blue,2|2,1,1,V29,35,0.062005629,0.093265415,0.204313725,0,0.041322314,Nov2.23,0,Dbunk_125_Blue_35
Dbunk_125,Blue,2|2,1,2,V29,35,0.161738515,0.068221465,0.258837535,0.084248906,0.151260504,Nov2.23,1,Dbunk_125_Blue_35
Dbunk_125,Blue,2|2,1,3,V29,35,0.076096224,0.056040857,0.156198347,0.01,0.067226891,Nov2.23,0,Dbunk_125_Blue_35
Dbunk_125,Blue,2|2,1,4,V29,35,0.286226559,0.056822879,0.344173554,0.207563025,0.289256198,Nov2.23,1,Dbunk_125_Blue_35
Dbunk_125,Blue,2|2,2,6,V29,35,0.182066239,0.170799474,0.448965517,0.043118887,0.116666667,Nov2.23,1,Dbunk_125_Blue_35
Dbunk_125,Blue,2|2,2,7,V29,35,0.178226928,0.121132623,0.353360882,0.061011181,0.131147541,Nov2.23,1,Dbunk_125_Blue_35
Dbunk_125,Blue,2|2,2,8,V29,35,0.223946202,0.131818416,0.419563745,0.093534273,0.216666667,Nov2.23,1,Dbunk_125_Blue_35
Dbunk_125,Blue,2|2,2,9,V29,35,0.067656584,0.039927737,0.12205538,0.021682061,0.058823529,Nov2.23,0,Dbunk_125_Blue_35
Dbunk_125,Blue,2|2,2,10,V29,35,0.163219752,0.131855046,0.366827387,0.08285124,0.109243697,Nov2.23,1,Dbunk_125_Blue_35
Dbunk_125,Blue,2|2,2,11,V29,35,0.077201725,0.072140446,0.180520733,0,0.058823529,Nov2.23,0,Dbunk_125_Blue_35
Dbunk_125,Blue,2|2,2,12,V29,35,0.303132975,0.065539473,0.388196721,0.233203695,0.285714286,Nov2.23,1,Dbunk_125_Blue_35
Dbunk_125,Dark,2|2,1,1,V29,36,0.163276526,0.101396412,0.27963053,0.026420765,0.201680672,Nov2.23,1,Dbunk_125_Dark_36
Dbunk_125,Dark,2|2,1,2,V29,36,0.21960477,0.129438557,0.374519064,0.047923497,0.220338983,Nov2.23,1,Dbunk_125_Dark_36
Dbunk_125,Dark,2|2,1,3,V29,36,0.30279048,0.188717581,0.53554337,0.059219618,0.305785124,Nov2.23,1,Dbunk_125_Dark_36
Dbunk_125,Dark,2|2,1,4,V29,36,0.073718191,0.040406703,0.116779171,0.0241614,0.066666667,Nov2.23,0,Dbunk_125_Dark_36
Dbunk_125,Dark,2|2,2,6,V29,36,0.146395019,0.053131036,0.20968453,0.083389831,0.151260504,Nov2.23,1,Dbunk_125_Dark_36
Dbunk_125,Dark,2|2,2,7,V29,36,0.129680774,0.100189568,0.249338843,0.043679718,0.058823529,Nov2.23,1,Dbunk_125_Dark_36
Dbunk_125,Dark,2|2,2,8,V29,36,0.132147968,0.089250535,0.247251688,0.017355372,0.12605042,Nov2.23,1,Dbunk_125_Dark_36
Dbunk_125,Dark,2|2,2,9,V29,36,0.150424511,0.11378502,0.316745698,0.025210084,0.132231405,Nov2.23,1,Dbunk_125_Dark_36
Dbunk_125,Dark,2|2,2,10,V29,36,0.25267078,0.153196258,0.476694678,0.090150158,0.239669421,Nov2.23,1,Dbunk_125_Dark_36
Dbunk_125,Dark,2|2,2,11,V29,36,0.170003333,0.088468776,0.271900826,0.065766635,0.210084034,Nov2.23,1,Dbunk_125_Dark_36
Dbunk_125,Dark,2|2,2,12,V29,36,0.090246959,0.040016111,0.141947357,0.040980392,0.098360656,Nov2.23,0,Dbunk_125_Dark_36
Dbunk_125,White,2|2,1,1,V30,37,0.167743868,0.04937297,0.239377735,0.115206612,0.151260504,Nov2.23,1,Dbunk_125_White_37
Dbunk_125,White,2|2,1,2,V30,37,0.089301506,0.096446892,0.238065143,0.007438017,0.042016807,Nov2.23,0,Dbunk_125_White_37
Dbunk_125,White,2|2,1,3,V30,37,0.132297208,0.139075834,0.347128852,0.021392765,0.100840336,Nov2.23,1,Dbunk_125_White_37
Dbunk_125,White,2|2,1,4,V30,37,0.329363673,0.119985539,0.511278561,0.218487395,0.283333333,Nov2.23,1,Dbunk_125_White_37
Dbunk_125,White,2|2,2,6,V30,37,0.198791871,0.12093364,0.375956016,0.085625254,0.2,Nov2.23,1,Dbunk_125_White_37
Dbunk_125,White,2|2,2,7,V30,37,0.108491612,0.082365939,0.225210084,0.012605042,0.1,Nov2.23,1,Dbunk_125_White_37
Dbunk_125,White,2|2,2,8,V30,37,0.126317453,0.063916867,0.190294118,0.043118887,0.159663866,Nov2.23,1,Dbunk_125_White_37
Dbunk_125,White,2|2,2,9,V30,37,0.173918981,0.07226938,0.227796143,0.064416586,0.18487395,Nov2.23,1,Dbunk_125_White_37
Dbunk_125,White,2|2,2,10,V30,37,0.22075805,0.06538115,0.31409285,0.15,0.223140496,Nov2.23,1,Dbunk_125_White_37
Dbunk_125,White,2|2,2,11,V30,37,0.136024278,0.114872915,0.309243697,0.024793388,0.115702479,Nov2.23,1,Dbunk_125_White_37
Dbunk_125,White,2|2,2,12,V30,37,0.357409817,0.290975422,0.782839086,0.081176471,0.231404959,Nov2.23,1,Dbunk_125_White_37
Dbunk_125,Blue,2|2,1,1,V30,38,0.156957429,0.042007853,0.210917425,0.113660671,0.134453782,Nov2.23,1,Dbunk_125_Blue_38
Dbunk_125,Blue,2|2,1,2,V30,38,0.197294382,0.167478329,0.450546218,0.047058824,0.165289256,Nov2.23,1,Dbunk_125_Blue_38
Dbunk_125,Blue,2|2,1,3,V30,38,0.103020252,0.078199998,0.2264637,0.038655462,0.082644628,Nov2.23,1,Dbunk_125_Blue_38
Dbunk_125,Blue,2|2,1,4,V30,38,0.167015038,0.081744456,0.257352941,0.075653705,0.134453782,Nov2.23,1,Dbunk_125_Blue_38
Dbunk_125,Blue,2|2,2,6,V30,38,0.155935202,0.056287017,0.229705882,0.091367456,0.157024793,Nov2.23,1,Dbunk_125_Blue_38
Dbunk_125,Blue,2|2,2,7,V30,38,0.218042712,0.111972392,0.364803111,0.077857143,0.223140496,Nov2.23,1,Dbunk_125_Blue_38
Dbunk_125,Blue,2|2,2,8,V30,38,0.169266009,0.192296303,0.462361675,0.031643477,0.117647059,Nov2.23,1,Dbunk_125_Blue_38
Dbunk_125,Blue,2|2,2,9,V30,38,0.229105005,0.066566908,0.318394816,0.152445468,0.218487395,Nov2.23,1,Dbunk_125_Blue_38
Dbunk_125,Blue,2|2,2,10,V30,38,0.217847217,0.193808043,0.487142664,0.04392562,0.151260504,Nov2.23,1,Dbunk_125_Blue_38
Dbunk_125,Blue,2|2,2,11,V30,38,0.076039293,0.041351255,0.127855304,0.020911174,0.075630252,Nov2.23,0,Dbunk_125_Blue_38
Dbunk_125,Blue,2|2,2,12,V30,38,0.226268434,0.091810284,0.316188624,0.09670116,0.266666667,Nov2.23,1,Dbunk_125_Blue_38
Dbunk_125,Dark,2|2,1,1,V30,39,0.174910151,0.201407607,0.483964733,0.066449059,0.084033613,Nov2.23,1,Dbunk_125_Dark_39
Dbunk_125,Dark,2|2,1,2,V30,39,0.085643126,0.040524199,0.123235294,0.033224529,0.109243697,Nov2.23,0,Dbunk_125_Dark_39
Dbunk_125,Dark,2|2,1,3,V30,39,0.056027172,0.035205643,0.102521008,0.012396694,0.050420168,Nov2.23,0,Dbunk_125_Dark_39
Dbunk_125,Dark,2|2,1,4,V30,39,0.070194665,0.06256856,0.155295507,0.010882353,0.049180328,Nov2.23,0,Dbunk_125_Dark_39
Dbunk_125,Dark,2|2,2,6,V30,39,0.042350066,0.070071493,0.147788952,0,0.033057851,Nov2.23,0,Dbunk_125_Dark_39
Dbunk_125,Dark,2|2,2,7,V30,39,0.07450377,0.054113915,0.146985503,0.01,0.067226891,Nov2.23,0,Dbunk_125_Dark_39
Dbunk_125,Dark,2|2,2,8,V30,39,0.194447021,0.096429492,0.326839182,0.074963539,0.183333333,Nov2.23,1,Dbunk_125_Dark_39
Dbunk_125,Dark,2|2,2,9,V30,39,0.049769744,0.064037799,0.147527208,0,0.025210084,Nov2.23,0,Dbunk_125_Dark_39
Dbunk_125,Dark,2|2,2,10,V30,39,0.094772034,0.066655577,0.182431694,0.01512605,0.084033613,Nov2.23,0,Dbunk_125_Dark_39
Dbunk_125,Dark,2|2,2,11,V30,39,0.054646628,0.046035887,0.12731405,0.019133273,0.033613445,Nov2.23,0,Dbunk_125_Dark_39
Dbunk_125,Dark,2|2,2,12,V30,39,0.041483007,0.039595705,0.089499271,0,0.041322314,Nov2.23,0,Dbunk_125_Dark_39
D8_18030,White,1|1,1,1,V31,40,0.050101032,0.057134706,0.136834734,0,0.042016807,Nov2.23,0,D8_18030_White_40
D8_18030,White,1|1,1,2,V31,40,0.059508101,0.046950999,0.117355372,0,0.067226891,Nov2.23,0,D8_18030_White_40
D8_18030,White,1|1,1,3,V31,40,0.159219813,0.032894423,0.197024793,0.117647059,0.168067227,Nov2.23,1,D8_18030_White_40
D8_18030,White,1|1,1,4,V31,40,0.026311351,0.030791188,0.071220224,0,0.025210084,Nov2.23,0,D8_18030_White_40
D8_18030,White,1|1,2,6,V31,40,0.10817609,0.032394877,0.143614823,0.062272727,0.107438017,Nov2.23,1,D8_18030_White_40
D8_18030,White,1|1,2,7,V31,40,0.02511054,0.026559568,0.06302521,0,0.024793388,Nov2.23,0,D8_18030_White_40
D8_18030,White,1|1,2,8,V31,40,0.038058348,0.037326019,0.083823529,0,0.032786885,Nov2.23,0,D8_18030_White_40
D8_18030,White,1|1,2,9,V31,40,0.059686519,0.082235608,0.184540593,0,0.033613445,Nov2.23,0,D8_18030_White_40
D8_18030,White,1|1,2,10,V31,40,0.045399978,0.05839345,0.121848739,0,0,Nov2.23,0,D8_18030_White_40
D8_18030,White,1|1,2,11,V31,40,0.16260592,0.077594507,0.25976155,0.085582332,0.15,Nov2.23,1,D8_18030_White_40
D8_18030,White,1|1,2,12,V31,40,0.021213742,0.031100674,0.065953123,0,0,Nov2.23,0,D8_18030_White_40
D8_18030,Blue,1|1,1,1,V31,41,0.110537522,0.05169759,0.184474446,0.055128828,0.107438017,Nov2.23,1,D8_18030_Blue_41
D8_18030,Blue,1|1,1,2,V31,41,0.067891438,0.03197255,0.114439776,0.03807687,0.05785124,Nov2.23,0,D8_18030_Blue_41
D8_18030,Blue,1|1,1,3,V31,41,0.082120411,0.05632979,0.145551774,0.005042017,0.083333333,Nov2.23,0,D8_18030_Blue_41
D8_18030,Blue,1|1,1,4,V31,41,0.115416531,0.042874463,0.173109244,0.064802314,0.116666667,Nov2.23,1,D8_18030_Blue_41
D8_18030,Blue,1|1,2,6,V31,41,0.04167882,0.036248891,0.083804431,0,0.050420168,Nov2.23,0,D8_18030_Blue_41
D8_18030,Blue,1|1,2,7,V31,41,0.103332673,0.057246796,0.167677596,0.019834711,0.117647059,Nov2.23,1,D8_18030_Blue_41
D8_18030,Blue,1|1,2,8,V31,41,0.064191445,0.032087276,0.100340301,0.027483124,0.050420168,Nov2.23,0,D8_18030_Blue_41
D8_18030,Blue,1|1,2,9,V31,41,0.12836404,0.11104654,0.295916383,0.019672131,0.090909091,Nov2.23,1,D8_18030_Blue_41
D8_18030,Blue,1|1,2,10,V31,41,0.076865698,0.059132085,0.163419591,0.016708683,0.067226891,Nov2.23,0,D8_18030_Blue_41
D8_18030,Blue,1|1,2,11,V31,41,0.053527982,0.039177829,0.098319328,0.005042017,0.049586777,Nov2.23,0,D8_18030_Blue_41
D8_18030,Blue,1|1,2,12,V31,41,0.097391445,0.030098219,0.141093815,0.066834734,0.092436975,Nov2.23,0,D8_18030_Blue_41
D8_18030,Dark,1|1,1,1,V31,42,0.009367681,0.024784556,0.045901639,0,0,Nov2.23,0,D8_18030_Dark_42
D8_18030,Dark,1|1,1,2,V31,42,0.07123671,0.054814755,0.128044077,0,0.098360656,Nov2.23,0,D8_18030_Dark_42
D8_18030,Dark,1|1,1,3,V31,42,0.073560425,0.046790813,0.136051798,0.014876033,0.066666667,Nov2.23,0,D8_18030_Dark_42
D8_18030,Dark,1|1,1,4,V31,42,0.106026543,0.125918007,0.25977591,0,0.025210084,Nov2.23,1,D8_18030_Dark_42
D8_18030,Dark,1|1,2,6,V31,42,0.018930374,0.021738473,0.050413223,0,0.016393443,Nov2.23,0,D8_18030_Dark_42
D8_18030,Dark,1|1,2,7,V31,42,0.035540622,0.031850474,0.075024108,0,0.033613445,Nov2.23,0,D8_18030_Dark_42
D8_18030,Dark,1|1,2,8,V31,42,0.030992397,0.067815405,0.135896359,0,0,Nov2.23,0,D8_18030_Dark_42
D8_18030,Dark,1|1,2,9,V31,42,0.038158388,0.040487756,0.089915966,0,0.032786885,Nov2.23,0,D8_18030_Dark_42
D8_18030,Dark,1|1,2,10,V31,42,0.070314374,0.062450268,0.158240156,0,0.06557377,Nov2.23,0,D8_18030_Dark_42
D8_18030,Dark,1|1,2,11,V31,42,0.080800709,0.066621799,0.166865755,0.002521008,0.081967213,Nov2.23,0,D8_18030_Dark_42
D8_18030,Dark,1|1,2,12,V31,42,0.049611499,0.066400863,0.142485191,0,0,Nov2.23,0,D8_18030_Dark_42
D8_18030,White,1|1,1,1,V32,43,0.025071185,0.039577045,0.087943607,0,0,Nov2.23,0,D8_18030_White_43
D8_18030,White,1|1,1,2,V32,43,0.041482676,0.019485392,0.063257011,0.016806723,0.049586777,Nov2.23,0,D8_18030_White_43
D8_18030,White,1|1,1,3,V32,43,0.057779188,0.091300287,0.19986224,0,0,Nov2.23,0,D8_18030_White_43
D8_18030,White,1|1,1,4,V32,43,0.068934475,0.043289282,0.126106443,0.015799708,0.066115702,Nov2.23,0,D8_18030_White_43
D8_18030,White,1|1,2,6,V32,43,0.062875333,0.0533971,0.126514022,0,0.067226891,Nov2.23,0,D8_18030_White_43
D8_18030,White,1|1,2,7,V32,43,0.066692115,0.071334221,0.158872144,0,0.032786885,Nov2.23,0,D8_18030_White_43
D8_18030,White,1|1,2,8,V32,43,0.018735363,0.049569111,0.091803279,0,0,Nov2.23,0,D8_18030_White_43
D8_18030,White,1|1,2,9,V32,43,0.00240096,0.006352344,0.011764706,0,0,Nov2.23,0,D8_18030_White_43
D8_18030,White,1|1,2,10,V32,43,0.014228154,0.014086776,0.030513845,0,0.016806723,Nov2.23,0,D8_18030_White_43
D8_18030,White,1|1,2,11,V32,43,0.007202881,0.019057032,0.035294118,0,0,Nov2.23,0,D8_18030_White_43
D8_18030,White,1|1,2,12,V32,43,0.053564715,0.046829924,0.124834711,0.009836066,0.042016807,Nov2.23,0,D8_18030_White_43
D8_18030,Blue,1|1,1,1,V32,44,0.05000215,0.050302672,0.121064426,0,0.041322314,Nov2.23,0,D8_18030_Blue_44
D8_18030,Blue,1|1,1,2,V32,44,0.102445937,0.077452098,0.194628099,0.010084034,0.134453782,Nov2.23,1,D8_18030_Blue_44
D8_18030,Blue,1|1,1,3,V32,44,0.130685936,0.045081852,0.17107438,0.063837994,0.151260504,Nov2.23,1,D8_18030_Blue_44
D8_18030,Blue,1|1,1,4,V32,44,0.109002653,0.067972044,0.211800569,0.043501401,0.092436975,Nov2.23,1,D8_18030_Blue_44
D8_18030,Blue,1|1,2,6,V32,44,0.038059166,0.020928673,0.056302521,0.008306132,0.049180328,Nov2.23,0,D8_18030_Blue_44
D8_18030,Blue,1|1,2,7,V32,44,0.003541913,0.00937102,0.017355372,0,0,Nov2.23,0,D8_18030_Blue_44
D8_18030,Blue,1|1,2,8,V32,44,0.079386037,0.062092423,0.172415662,0.015785124,0.075630252,Nov2.23,0,D8_18030_Blue_44
D8_18030,Blue,1|1,2,9,V32,44,0.081861613,0.090847739,0.221092896,0.005042017,0.074380165,Nov2.23,0,D8_18030_Blue_44
D8_18030,Blue,1|1,2,10,V32,44,0.196471945,0.076853295,0.285221196,0.086237774,0.20661157,Nov2.23,1,D8_18030_Blue_44
D8_18030,Blue,1|1,2,11,V32,44,0.118820372,0.056398086,0.176859504,0.040980392,0.142857143,Nov2.23,1,D8_18030_Blue_44
D8_18030,Blue,1|1,2,12,V32,44,0.076058813,0.021107744,0.103743316,0.052647059,0.081967213,Nov2.23,0,D8_18030_Blue_44
D8_18030,Dark,1|1,1,1,V32,45,0.062991288,0.027363103,0.103680811,0.035926106,0.058823529,Nov2.23,0,D8_18030_Dark_45
D8_18030,Dark,1|1,1,2,V32,45,0.093828557,0.056844982,0.174137093,0.035938375,0.098360656,Nov2.23,0,D8_18030_Dark_45
D8_18030,Dark,1|1,1,3,V32,45,0.126100664,0.052321771,0.181818182,0.05942623,0.117647059,Nov2.23,1,D8_18030_Dark_45
D8_18030,Dark,1|1,1,4,V32,45,0.085542449,0.037823651,0.139132231,0.043201543,0.075630252,Nov2.23,0,D8_18030_Dark_45
D8_18030,Dark,1|1,2,6,V32,45,0.137987361,0.055527592,0.221316527,0.082693243,0.117647059,Nov2.23,1,D8_18030_Dark_45
D8_18030,Dark,1|1,2,7,V32,45,0.158373234,0.073666002,0.263879552,0.073632732,0.151260504,Nov2.23,1,D8_18030_Dark_45
D8_18030,Dark,1|1,2,8,V32,45,0.077121039,0.032838365,0.107600596,0.028196403,0.084033613,Nov2.23,0,D8_18030_Dark_45
D8_18030,Dark,1|1,2,9,V32,45,0.047662032,0.024884649,0.078019307,0.016434088,0.05,Nov2.23,0,D8_18030_Dark_45
D8_18030,Dark,1|1,2,10,V32,45,0.088947919,0.05711275,0.141322314,0.005,0.114754098,Nov2.23,0,D8_18030_Dark_45
D8_18030,Dark,1|1,2,11,V32,45,0.115514785,0.073111018,0.196826168,0.021502732,0.132231405,Nov2.23,1,D8_18030_Dark_45
D8_18030,Dark,1|1,2,12,V32,45,0.109553343,0.081699188,0.225588235,0.020911174,0.075630252,Nov2.23,1,D8_18030_Dark_45
D8_18030,White,1|1,1,1,V34,46,0.215386718,0.07056329,0.314285714,0.132086835,0.214876033,Nov2.23,1,D8_18030_White_46
D8_18030,White,1|1,1,2,V34,46,0.324973238,0.138911957,0.502625182,0.145874087,0.316666667,Nov2.23,1,D8_18030_White_46
D8_18030,White,1|1,1,3,V34,46,0.377539351,0.105694098,0.511014768,0.245588235,0.378151261,Nov2.23,1,D8_18030_White_46
D8_18030,White,1|1,1,4,V34,46,0.311493856,0.227165285,0.610294118,0.070588235,0.327868852,Nov2.23,1,D8_18030_White_46
D8_18030,White,1|1,2,6,V34,46,0.339893118,0.054902884,0.407288985,0.268317244,0.344537815,Nov2.23,1,D8_18030_White_46
D8_18030,White,1|1,2,7,V34,46,0.191959759,0.213862152,0.518319328,0.005042017,0.148760331,Nov2.23,1,D8_18030_White_46
D8_18030,White,1|1,2,8,V34,46,0.148381206,0.094099924,0.259236809,0.030252101,0.117647059,Nov2.23,1,D8_18030_White_46
D8_18030,White,1|1,2,9,V34,46,0.239061917,0.100829088,0.375795564,0.125206612,0.243697479,Nov2.23,1,D8_18030_White_46
D8_18030,White,1|1,2,10,V34,46,0.177408717,0.106792786,0.329604629,0.060523416,0.173553719,Nov2.23,1,D8_18030_White_46
