slurmID,Sample,Species,Continent,bam,fast.name,fast.wildcard,Origin,for.fasta,rev.fasta
995,SRR8401687,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
996,SRR5004932,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
997,SRR8401663,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
998,SRR5004965,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
999,SRR5004987,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1000,SRR7592002,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1001,SRR5098786,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1002,SRR5099736,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1003,SRR7594261,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1004,SRR7594203,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1005,SRR7516523,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1006,SRR7516535,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1007,SRR7516547,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1008,SRR7516561,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1009,SRR7516562,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1010,SRR7516565,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1011,SRR7516572,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1012,SRR7516825,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1013,SRR7516868,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1014,SRR7518395,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1015,SRR7518397,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1016,SRR7519632,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1017,SRR7589089,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1018,SRR7589090,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1019,SRR7589093,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1020,SRR7589094,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1021,SRR7589095,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1022,SRR7589099,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1023,SRR7589100,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1024,SRR7589105,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1025,SRR7589109,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1026,SRR7589116,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1027,SRR7589119,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1028,SRR7589125,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1029,SRR7589127,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1030,SRR7589131,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1031,SRR7589132,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1032,SRR7589137,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1033,SRR7589138,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1034,SRR7589139,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1035,SRR7589142,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1036,SRR7589150,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1037,SRR7589155,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1038,SRR7589158,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1039,SRR7589168,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1040,SRR7589172,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1041,SRR7589174,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1042,SRR7589175,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1043,SRR7589177,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1044,SRR7589182,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1045,SRR7589183,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1046,SRR7591932,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1047,SRR7591933,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1048,SRR7591934,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1049,SRR7591935,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1050,SRR7591936,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1051,SRR7591937,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1052,SRR7591938,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1053,SRR7591940,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1054,SRR7591941,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1055,SRR7591942,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1056,SRR7591943,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1057,SRR7591944,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1058,SRR7591945,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1059,SRR7591946,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1060,SRR7591947,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1061,SRR7591949,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1062,SRR7591950,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1063,SRR7591951,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1064,SRR7591952,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1065,SRR7591953,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1066,SRR7591954,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1067,SRR7591955,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1068,SRR7591956,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1069,SRR7591957,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1070,SRR7591958,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1071,SRR7591959,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1072,SRR7591960,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1073,SRR7591962,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1074,SRR7591964,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1075,SRR7591965,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1076,SRR7591967,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1077,SRR7591968,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1078,SRR7591969,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1079,SRR7591970,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1080,SRR7591971,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1081,SRR7591972,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1082,SRR7591975,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1083,SRR7591977,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1084,SRR7591979,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1085,SRR7591980,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1086,SRR7591981,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1087,SRR7591982,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1088,SRR7591983,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1089,SRR7591984,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1090,SRR7591986,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1091,SRR7591988,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1092,SRR7591989,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1093,SRR7591990,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1094,SRR7591992,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1095,SRR7591994,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1096,SRR7591995,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1097,SRR7591996,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1098,SRR7591997,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1099,SRR7591998,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1100,SRR7591999,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1101,SRR7592000,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1102,SRR7592001,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1103,SRR7592004,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1104,SRR7592005,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1105,SRR7592006,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1106,SRR7592007,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1107,SRR7592008,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1108,SRR7592009,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1109,SRR7592010,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1110,SRR7592011,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1111,SRR7592013,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1112,SRR7592014,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1113,SRR7592015,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1114,SRR7592016,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1115,SRR7592017,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1116,SRR7592019,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1117,SRR7592020,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1118,SRR7592021,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1119,SRR7592022,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1120,SRR7592023,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1121,SRR7592024,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1122,SRR7592026,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1123,SRR7592615,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1124,SRR7592617,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1125,SRR7592618,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1126,SRR7592619,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1127,SRR7592620,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1128,SRR7592621,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1129,SRR7592623,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1130,SRR7592624,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1131,SRR7592625,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1132,SRR7592626,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1133,SRR7592627,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1134,SRR7592628,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1135,SRR7592629,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1136,SRR7592630,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1137,SRR7592631,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1138,SRR7592632,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1139,SRR7592633,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1140,SRR7592634,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1141,SRR7592635,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1142,SRR7592636,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1143,SRR7592637,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1144,SRR7592638,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1145,SRR7592639,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1146,SRR7592640,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1147,SRR7592641,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1148,SRR7592642,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1149,SRR7592643,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1150,SRR7592644,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1151,SRR7592645,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1152,SRR7592646,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1153,SRR7592647,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1154,SRR7592648,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1155,SRR2148375,Daphnia pulexcaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1156,SRR2148377,Daphnia pulexcaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1157,SRR2148379,Daphnia pulexcaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1158,SRR2148374,Daphnia pulexcaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1159,SRR2148381,Daphnia pulexcaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1160,SRR2148382,Daphnia pulexcaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1161,2018_Pulicaria_Pond22_62,Daphnia pulicaria,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_10-index_8nt_N5_239_SL378846_2018_Pulicaria_Pond22_62,index_8nt_N7_10-index_8nt_N5_239_SL378846,Europe,NA,NA
1162,2018_Pulicaria_Pond21_22,Daphnia pulicaria,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_472-index_8nt_N5_685_SL378977_2018_Pulicaria_Pond21_22,index_8nt_N7_472-index_8nt_N5_685_SL378977,Europe,NA,NA
1163,index_8nt_N7_484-index_8nt_N5_700_SL378987_Spring_2018_Pond22_21,Daphnia pulicaria,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_484-index_8nt_N5_700_SL378987,HHY27DSXX_s1_2_index_8nt_N7_484-index_8nt_N5_700_SL378987
1164,2018_Pulicaria_Pond22_53,Daphnia pulicaria,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_2-index_8nt_N5_184_SL378938_2018_Pulicaria_Pond22_53,index_8nt_N7_2-index_8nt_N5_184_SL378938,Europe,NA,NA
1165,2018_Pulicaria_Pond22_72,Daphnia pulicaria,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_215-index_8nt_N5_436_SL378939_2018_Pulicaria_Pond22_72,index_8nt_N7_215-index_8nt_N5_436_SL378939,Europe,NA,NA
1166,SRR2148376,Daphnia pulicaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1167,SRR2148395,Daphnia pulicaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1168,SRR2148397,Daphnia pulicaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1169,SRR2148398,Daphnia pulicaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1170,SRR2148399,Daphnia pulicaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1171,SRR2148400,Daphnia pulicaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1172,SRR2148401,Daphnia pulicaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1173,SRR2148402,Daphnia pulicaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1174,SRR2148403,Daphnia pulicaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1175,SRR2148404,Daphnia pulicaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1176,SRR2148405,Daphnia pulicaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1177,SRR2148406,Daphnia pulicaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
1178,SRR2148407,Daphnia pulicaria,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
